Date,Open,High,Low,Close,Increment,Return,Volume,Turnover
2021-02-03,230.6860,236.0010,230.3870,233.9890,3.3605,1.4571,"27,158,104","6,594,049,536"
2021-02-04,233.6610,234.2200,231.4560,233.0350,-0.9533,-0.4074,"25,296,100","6,106,877,184"
2021-02-05,233.2470,234.2580,231.5040,233.2180,0.1829,0.0785,"18,054,752","4,363,791,104"
2021-02-08,234.1330,234.6430,231.8800,233.4780,0.2599,0.1114,"22,211,929","5,376,778,496"
2021-02-09,232.9010,235.6830,232.4290,234.7300,1.2519,0.5362,"23,564,953","5,741,809,920"
2021-02-10,235.9140,236.8000,231.9570,233.8150,-0.9147,-0.3897,"22,186,706","5,385,506,048"
2021-02-11,235.7030,236.0590,233.1700,235.4230,1.6081,0.6878,"15,751,059","3,838,709,024"
2021-02-12,234.8840,236.2030,233.7290,235.9050,0.4812,0.2044,"16,561,079","4,043,252,480"
2021-02-16,235.9430,237.0020,233.9120,234.6630,-1.2420,-0.5265,"26,728,487","6,520,585,984"
2021-02-17,232.9060,235.7920,232.5400,235.6860,1.0229,0.4359,"21,673,109","5,264,646,144"
2021-02-18,233.3690,235.4250,232.4620,235.2900,-0.3955,-0.1678,"16,925,563","4,105,134,992"
2021-02-19,235.2510,235.3570,231.8060,232.5680,-2.7217,-1.1567,"25,262,600","6,102,369,536"
2021-02-22,229.1420,229.6340,224.2970,226.3330,-6.2349,-2.6809,"36,446,936","8,554,228,736"
2021-02-23,222.2990,226.6420,220.7550,225.1370,-1.1967,-0.5287,"30,228,704","7,015,596,544"
2021-02-24,221.9910,227.0000,221.0160,226.3720,1.2354,0.5487,"26,339,746","6,125,485,824"
2021-02-25,223.9880,226.4110,219.9350,221.0060,-5.3662,-2.3705,"39,542,235","9,119,295,488"
2021-02-26,223.4580,227.1640,221.5370,224.2780,3.2720,1.4805,"37,819,227","8,805,700,352"
2021-03-01,227.6750,229.1900,225.0210,228.6790,4.4008,1.9622,"25,332,837","5,988,464,128"
2021-03-02,228.7470,229.0260,225.3110,225.7160,-2.9627,-1.2956,"22,812,459","5,352,848,640"
2021-03-03,224.0660,225.4360,219.3360,219.6260,-6.0901,-2.6981,"34,029,526","7,803,348,224"
2021-03-04,218.8350,224.3840,216.4410,218.8250,-0.8010,-0.3647,"44,727,785","10,175,290,880"
2021-03-05,221.5180,225.1370,218.5640,223.5250,4.7001,2.1479,"41,872,770","9,642,560,768"
2021-03-08,223.3030,225.2330,219.2110,219.4620,-4.0635,-1.8179,"35,267,440","8,110,369,792"
2021-03-09,224.7600,227.1730,223.5920,225.6290,6.1675,2.8103,"33,080,531","7,738,153,472"
2021-03-10,228.7370,228.7370,223.9500,224.3160,-1.3126,-0.5818,"29,746,812","6,962,704,128"
2021-03-11,226.7680,230.8310,226.1400,228.8620,4.5457,2.0265,"29,907,586","7,096,090,112"
2021-03-12,225.8510,227.5980,225.0980,227.5300,-1.3319,-0.5820,"22,653,662","5,319,707,136"
2021-03-15,226.7680,226.9900,223.7280,226.6230,-0.9070,-0.3986,"26,042,669","6,083,847,680"
2021-03-16,228.0420,231.6900,227.7140,229.4220,2.7988,1.2350,"28,092,196","6,697,631,744"
2021-03-17,227.9170,230.2330,225.0980,228.7750,-0.6469,-0.2820,"29,562,100","6,975,663,104"
2021-03-18,224.4520,226.0250,222.2990,222.6760,-6.0994,-2.6661,"34,852,251","8,080,426,496"
2021-03-19,222.9650,224.3650,221.3530,222.3190,-0.3571,-0.1604,"46,430,730","10,718,769,152"
2021-03-22,222.2420,228.6400,222.1160,227.7620,5.4435,2.4485,"30,127,005","7,089,078,528"
2021-03-23,229.2100,232.6450,228.8040,229.2970,1.5344,0.6737,"31,638,376","7,556,367,360"
2021-03-24,229.5570,229.7020,227.1150,227.2510,-2.0460,-0.8923,"25,620,127","6,054,945,280"
2021-03-25,227.0960,228.6790,223.4960,224.2390,-3.0113,-1.3251,"34,061,853","7,938,745,856"
2021-03-26,223.4770,228.4570,223.4770,228.2350,3.9956,1.7818,"25,479,853","5,978,016,512"
2021-03-29,228.3410,228.5440,223.7950,227.0380,-1.1966,-0.5243,"25,227,455","5,913,273,344"
2021-03-30,225.3870,225.6970,223.0420,223.7660,-3.2718,-1.4411,"24,792,012","5,751,841,024"
2021-03-31,224.7890,230.7640,224.2880,227.5500,3.7832,1.6907,"43,623,471","10,299,357,696"
2021-04-01,230.1550,234.3730,229.7500,233.9000,6.3505,2.7908,"30,337,982","7,321,787,904"
2021-04-05,234.2960,241.2450,234.2380,240.3860,6.4858,2.7729,"36,910,609","9,163,992,064"
2021-04-06,238.9770,240.7050,238.2720,239.2180,-1.1680,-0.4859,"22,931,923","5,692,251,648"
2021-04-07,239.1700,242.1810,238.5720,241.1870,1.9691,0.8231,"22,719,835","5,674,836,224"
2021-04-08,243.9570,245.2790,243.2140,244.4200,3.2334,1.3406,"23,625,197","5,978,571,008"
2021-04-09,244.0530,247.0650,243.6380,246.9300,2.5091,1.0266,"24,326,833","6,195,445,504"
2021-04-12,245.8290,248.6860,245.7430,246.9870,0.0579,0.0234,"27,148,668","6,953,815,808"
2021-04-13,248.2900,250.1530,247.8750,249.4770,2.4898,1.0081,"23,837,469","6,149,593,088"
2021-04-14,248.5030,249.8060,246.2640,246.6790,-2.7986,-1.1218,"23,070,938","5,918,571,264"
2021-04-15,248.9370,250.8670,248.7440,250.4520,3.7737,1.5298,"25,627,481","6,640,398,080"
2021-04-16,250.4230,251.9000,248.6190,251.6490,1.1967,0.4778,"24,878,582","6,468,695,040"
2021-04-19,251.1180,252.3630,248.8310,249.7190,-1.9304,-0.7671,"23,209,260","6,013,048,576"
2021-04-20,248.8310,251.1280,247.8850,249.2560,-0.4631,-0.1854,"19,722,875","5,093,809,408"
2021-04-21,249.9120,251.5910,248.2810,251.4950,2.2391,0.8983,"24,030,383","6,236,808,960"
2021-04-22,251.1380,252.6530,246.7270,248.2030,-3.2912,-1.3087,"25,606,152","6,617,524,480"
2021-04-23,248.8890,252.3920,248.3000,252.0450,3.8415,1.5477,"21,499,286","5,598,609,664"
2021-04-26,252.5370,253.2900,251.0990,252.4310,0.3860,0.1531,"19,763,346","5,165,917,952"
2021-04-27,252.4600,254.0140,251.0510,252.8360,0.4053,0.1606,"31,014,213","8,111,243,264"
2021-04-28,247.1520,247.5960,244.1310,245.6850,-7.1515,-2.8285,"46,903,119","11,935,816,192"
2021-04-29,246.5530,247.1710,240.3180,243.7060,-1.9788,-0.8054,"40,589,023","10,220,553,984"
2021-04-30,241.0330,244.2560,240.8980,243.3880,-0.3183,-0.1306,"30,945,098","7,786,480,896"
2021-05-03,244.5650,245.4820,242.3650,243.0790,-0.3090,-0.1270,"19,626,568","4,953,441,280"
2021-05-04,242.2200,242.4510,237.1910,239.1510,-3.9280,-1.6159,"32,756,052","8,108,249,088"
2021-05-05,240.3760,240.8010,237.2490,237.8770,-1.2741,-0.5328,"21,901,325","5,422,028,288"
2021-05-06,237.8570,241.1480,236.1590,241.0230,3.1464,1.3227,"26,491,085","6,562,486,784"
2021-05-07,243.3580,245.4340,242.4130,243.6580,2.6347,1.0931,"27,032,912","6,836,025,856"
2021-05-10,242.1230,242.9530,238.5040,238.5620,-5.0958,-2.0914,"29,299,890","7,294,408,704"
2021-05-11,236.0230,238.0020,234.1130,237.6450,-0.9168,-0.3843,"33,641,589","8,253,093,888"
2021-05-12,233.7260,235.8590,229.7700,230.6670,-6.9781,-2.9364,"36,684,370","8,804,907,008"
2021-05-13,233.3690,237.0370,233.0020,234.5560,3.8895,1.6862,"29,624,298","7,213,096,192"
2021-05-14,237.0180,240.4920,236.9310,239.4980,4.9413,2.1067,"23,901,081","5,926,119,168"
2021-05-17,237.9540,237.9920,235.0290,236.6320,-2.8660,-1.1967,"24,970,168","6,112,176,640"
2021-05-18,237.6840,237.8190,234.4310,234.6050,-2.0271,-0.8566,"20,167,975","4,935,743,488"
2021-05-19,231.4990,235.2920,230.8130,235.1850,0.5805,0.2474,"25,739,807","6,218,828,544"
2021-05-20,235.9980,239.8580,235.9010,238.4350,3.2503,1.3820,"21,800,716","5,374,864,640"
2021-05-21,239.4900,240.2250,236.7520,237.1680,-1.2673,-0.5315,"21,863,058","5,378,122,240"
2021-05-24,239.7030,242.9630,239.4320,242.5950,5.4269,2.2882,"21,411,547","5,360,505,088"
2021-05-25,243.5530,244.5010,242.6340,243.5040,0.9093,0.3748,"17,704,303","4,452,015,872"
2021-05-26,243.2240,244.6850,242.5660,243.2820,-0.2224,-0.0913,"17,771,600","4,466,538,752"
2021-05-27,242.9720,243.2720,241.1150,241.1730,-2.1089,-0.8669,"24,426,244","6,105,235,456"
2021-05-28,242.8080,243.8530,241.4150,241.5310,0.3580,0.1484,"18,274,942","4,580,750,336"
2021-06-01,243.0310,243.0890,238.9000,239.3250,-2.2057,-0.9132,"23,213,310","5,770,110,720"
2021-06-02,240.0320,241.1340,237.8160,239.2290,-0.0966,-0.0404,"19,406,705","4,806,017,792"
2021-06-03,237.2170,238.3000,235.0690,237.6910,-1.5380,-0.6429,"25,307,711","6,201,147,136"
2021-06-04,239.6740,243.4370,239.4320,242.6050,4.9142,2.0675,"25,281,094","6,332,035,584"
2021-06-07,241.8210,245.7970,241.6570,245.5260,2.9213,1.2041,"23,079,167","5,831,037,696"
2021-06-08,246.8320,247.6540,244.2690,244.3270,-1.1993,-0.4885,"22,454,998","5,694,131,968"
2021-06-09,245.5260,247.1900,244.9460,245.3140,0.9866,0.4038,"17,937,634","4,560,162,048"
2021-06-10,245.9910,249.0570,245.3910,248.8440,3.5309,1.4393,"24,563,619","6,298,289,152"
2021-06-11,249.5700,250.0540,248.2350,249.4730,0.6287,0.2526,"18,999,731","4,894,361,600"
2021-06-14,249.4830,251.4660,248.4190,251.4080,1.9348,0.7756,"19,150,507","4,952,622,336"
2021-06-15,251.2920,251.5050,249.2700,249.9280,-1.4803,-0.5888,"18,038,931","4,666,299,392"
2021-06-16,250.9340,252.0750,246.1170,248.9800,-0.9480,-0.3793,"27,219,956","7,019,091,968"
2021-06-17,247.7130,253.2070,247.6540,252.3850,3.4054,1.3677,"27,565,537","7,167,641,600"
2021-06-18,251.1560,253.7390,250.3050,250.9630,-1.4223,-0.5635,"37,202,217","9,676,696,832"
2021-06-21,251.3400,254.9190,249.5020,254.0580,3.0957,1.2335,"26,696,119","6,992,972,544"
2021-06-22,254.1450,257.1150,253.8360,256.8450,2.7861,1.0966,"24,694,090","6,536,817,152"
2021-06-23,257.3090,258.1220,255.8000,256.6120,-0.2322,-0.0904,"19,518,681","5,178,910,976"
2021-06-24,257.4730,259.1080,256.8060,257.9860,1.3737,0.5353,"21,446,867","5,721,402,112"
2021-06-25,257.5410,258.5280,256.1190,256.3700,-1.6158,-0.6263,"25,611,113","6,797,295,616"
2021-06-28,257.5020,260.1240,257.2310,259.9500,3.5793,1.3961,"19,590,024","5,252,706,816"
2021-06-29,260.0950,262.7840,259.2340,262.5420,2.5926,0.9973,"19,937,811","5,392,358,400"
2021-06-30,261.8550,262.5040,260.8010,262.0590,-0.4836,-0.1842,"21,656,457","5,861,354,496"
2021-07-01,260.8110,262.9680,260.8010,262.7360,0.6772,0.2584,"16,725,323","4,529,146,880"
2021-07-02,263.9160,268.9270,263.6060,268.5880,5.8525,2.2275,"26,474,408","7,316,492,800"
2021-07-06,268.9560,270.2520,265.3480,268.5980,0.0095,0.0035,"31,565,560","8,756,471,552"
2021-07-07,270.2810,271.5290,268.1040,270.7940,2.1960,0.8176,"23,260,031","6,504,750,592"
2021-07-08,267.8630,269.6330,265.8990,268.3660,-2.4281,-0.8967,"24,618,591","6,823,381,504"
2021-07-09,266.7210,268.9750,266.3340,268.8690,0.5032,0.1875,"23,916,665","6,628,469,248"
2021-07-12,270.0490,270.6390,267.5530,268.2690,-0.6000,-0.2232,"18,931,695","5,254,095,616"
2021-07-13,268.4620,273.6180,268.3370,271.8100,3.5408,1.3199,"26,120,128","7,341,335,296"
2021-07-14,273.1350,274.4020,271.3940,273.2900,1.4799,0.5445,"23,113,662","6,532,642,560"
2021-07-15,272.7960,273.2900,270.6970,271.8580,-1.4315,-0.5238,"22,604,227","6,351,645,440"
2021-07-16,272.8640,274.8280,270.3390,271.5870,-0.2709,-0.0996,"26,186,848","7,376,416,512"
2021-07-19,269.8260,271.2190,265.4930,267.9690,-3.6179,-1.3321,"32,935,634","9,123,107,840"
2021-07-20,268.9560,271.8000,267.2440,270.2040,2.2346,0.8339,"26,259,741","7,329,140,736"
2021-07-21,269.7970,272.3320,268.2400,272.2160,2.0120,0.7446,"24,364,320","6,832,008,960"
2021-07-22,274.5760,277.0720,274.1700,276.8010,4.5855,1.6845,"23,384,059","6,677,061,632"
2021-07-23,277.9910,280.5250,277.1490,280.2160,3.4147,1.2336,"22,768,071","6,578,685,952"
2021-07-26,279.5680,280.2350,277.2850,279.6160,-0.5998,-0.2140,"23,176,073","6,685,868,288"
2021-07-27,279.9840,280.1290,273.7150,277.1880,-2.4282,-0.8684,"33,604,073","9,599,993,088"
2021-07-28,279.5580,280.6800,274.5660,276.8790,-0.3095,-0.1117,"33,566,853","9,638,499,328"
2021-07-29,276.8980,279.2000,276.7430,277.1490,0.2709,0.0978,"18,168,294","5,212,181,504"
2021-07-30,275.8630,277.3040,274.6440,275.6110,-1.5381,-0.5550,"20,944,846","5,968,189,440"
2021-08-02,277.0140,277.4110,274.4790,275.5240,-0.0872,-0.0316,"16,267,357","4,640,830,976"
2021-08-03,276.1050,277.8550,274.7310,277.7490,2.2253,0.8077,"17,879,048","5,114,387,456"
2021-08-04,276.8790,278.2040,275.3600,277.1590,-0.5904,-0.2126,"16,191,301","4,635,735,552"
2021-08-05,277.5170,280.1770,276.7620,280.0710,2.9116,1.0505,"13,900,167","4,010,285,712"
2021-08-06,279.0940,280.0510,278.2330,280.0130,-0.0580,-0.0207,"16,589,336","4,788,957,184"
2021-08-09,280.2930,282.0350,278.4170,278.9200,-1.0928,-0.3903,"16,117,629","4,653,540,096"
2021-08-10,279.3740,279.8100,275.8920,277.0910,-1.8286,-0.6556,"18,616,578","5,336,275,968"
2021-08-11,277.8360,279.2390,276.5300,277.5850,0.4933,0.1780,"13,955,934","4,004,620,048"
2021-08-12,277.2750,280.5060,276.9950,280.3510,2.7667,0.9967,"14,570,391","4,211,271,136"
2021-08-13,280.0320,283.3400,279.8580,283.2920,2.9409,1.0490,"18,249,046","5,323,203,584"
2021-08-16,283.6210,285.1980,280.5550,284.9850,1.6927,0.5975,"22,516,027","6,596,985,344"
2021-08-17,282.8470,283.8530,281.5800,283.5150,-1.4703,-0.5159,"20,075,250","5,873,830,656"
2021-08-18,283.0490,285.7440,281.3340,281.7800,-1.7347,-0.6119,"21,812,985","6,382,330,368"
2021-08-19,279.8020,288.3120,279.7540,287.6340,5.8540,2.0775,"29,850,461","8,803,931,392"
2021-08-20,290.4930,296.4240,288.8840,294.9900,7.3562,2.5575,"40,817,646","12,394,144,256"
2021-08-23,293.9140,295.9980,292.5580,295.2710,0.2812,0.0953,"22,830,157","6,946,344,448"
2021-08-24,295.6300,296.2400,292.7030,293.3040,-1.9676,-0.6664,"18,175,774","5,509,109,504"
2021-08-25,294.9320,295.2130,291.1710,292.7130,-0.5911,-0.2015,"20,006,057","6,040,404,224"
2021-08-26,291.7240,293.1200,289.7470,289.8820,-2.8303,-0.9669,"17,666,084","5,304,754,688"
2021-08-27,289.7850,291.6080,287.6920,290.4930,0.6108,0.2107,"22,605,726","6,765,568,768"
2021-08-30,291.8500,294.8540,291.7920,294.2440,3.7507,1.2911,"16,348,072","4,958,680,832"
2021-08-31,295.0480,295.1260,292.2180,292.5860,-1.6573,-0.5632,"26,285,338","7,955,948,032"
2021-09-01,293.5460,295.7950,292.2090,292.5380,-0.0487,-0.0166,"18,983,826","5,752,882,944"
2021-09-02,292.8970,294.0210,290.9390,291.8790,-0.6588,-0.2252,"16,290,545","4,909,245,696"
2021-09-03,291.7240,293.2840,291.0160,291.8690,-0.0096,-0.0033,"14,751,610","4,447,474,944"
2021-09-07,291.7430,291.8210,289.0200,290.9390,-0.9306,-0.3188,"17,184,083","5,154,297,088"
2021-09-08,290.5510,291.3560,288.3120,290.9680,0.0291,0.0100,"15,046,819","4,501,254,656"
2021-09-09,291.5590,292.8390,287.8570,288.0990,-2.8686,-0.9859,"19,927,000","5,951,996,160"
2021-09-10,289.2330,290.6870,286.2870,286.6060,-1.4928,-0.5182,"19,633,363","5,837,235,712"
2021-09-13,288.3900,289.3490,285.0270,287.8470,1.2404,0.4328,"23,652,949","7,003,167,232"
2021-09-14,290.3380,292.1120,288.9230,290.5610,2.7139,0.9428,"21,853,433","6,553,809,152"
2021-09-15,293.9240,295.9210,292.5280,295.4360,4.8753,1.6779,"28,356,304","8,619,754,496"
2021-09-16,294.4090,295.9110,291.5010,295.8240,0.3877,0.1312,"19,550,815","5,932,818,688"
2021-09-17,294.8060,295.1260,290.3090,290.6380,-5.1853,-1.7528,"41,372,457","12,459,354,624"
2021-09-20,287.2070,289.5240,280.6070,285.2400,-5.3985,-1.8575,"38,278,661","11,244,328,960"
2021-09-21,286.5870,288.3800,285.0170,285.7240,0.4844,0.1698,"22,364,103","6,612,148,224"
2021-09-22,287.5950,290.9770,285.4430,289.3880,3.6636,1.2822,"26,626,342","7,940,434,688"
2021-09-23,289.6500,291.6370,288.3710,290.3380,0.9499,0.3282,"18,604,601","5,576,805,120"
2021-09-24,289.0490,290.5710,287.7890,290.1340,-0.2035,-0.0701,"14,998,978","4,477,035,520"
2021-09-27,287.0230,287.3430,283.9220,285.1140,-5.0204,-1.7304,"23,571,742","6,939,465,984"
2021-09-28,280.8780,281.8280,274.0450,274.7920,-10.3224,-3.6204,"43,186,237","12,325,581,056"
2021-09-29,276.3230,277.9420,274.2970,275.2570,0.4655,0.1694,"26,353,696","7,501,899,008"
2021-09-30,276.9140,278.9690,272.9500,273.2410,-2.0160,-0.7324,"32,343,635","9,183,456,768"
2021-10-01,273.4350,281.0530,272.6300,280.2000,6.9587,2.5467,"30,086,280","8,623,844,352"
2021-10-04,278.5520,278.8910,271.6220,274.3940,-5.8053,-2.0718,"31,350,747","8,861,529,856"
2021-10-05,275.3060,281.4600,275.3060,279.8700,5.4759,1.9956,"24,993,024","7,205,618,688"
2021-10-06,276.9820,284.5900,276.7200,284.0870,4.2163,1.5065,"28,002,559","8,135,110,144"
2021-10-07,286.0930,287.5080,284.8710,285.7730,1.6863,0.5936,"20,430,471","6,035,950,848"
2021-10-08,287.1010,287.5080,284.7160,285.7730,0.0000,0.0000,"17,685,700","5,219,179,264"
2021-10-11,283.9020,288.7970,283.7380,285.1720,-0.6011,-0.2103,"19,298,634","5,703,851,008"
2021-10-12,286.2480,286.3450,283.3500,283.8640,-1.3080,-0.4587,"17,974,143","5,276,787,712"
2021-10-13,285.8310,288.1280,284.4550,287.1880,3.3241,1.1710,"23,424,025","6,920,702,976"
2021-10-14,289.9990,293.9340,288.6610,293.4300,6.2417,2.1734,"27,262,902","8,213,583,872"
2021-10-15,293.0320,295.0770,291.2680,294.8450,1.4152,0.4823,"25,384,803","7,688,099,072"
2021-10-18,294.2240,298.7220,293.3710,297.8300,2.9850,1.0124,"22,729,297","6,952,869,632"
2021-10-19,298.8570,299.7780,297.7620,298.7410,0.9112,0.3059,"17,682,139","5,451,160,832"
2021-10-20,299.6910,300.1660,296.6860,297.9460,-0.7949,-0.2661,"16,537,069","5,086,747,648"
2021-10-21,297.7140,301.4450,296.9290,301.1930,3.2468,1.0897,"16,918,100","5,234,443,008"
2021-10-22,300.8440,301.5130,298.3240,299.6420,-1.5506,-0.5148,"17,449,332","5,397,473,792"
2021-10-25,299.8360,299.8750,297.0250,298.6440,-0.9982,-0.3331,"17,554,469","5,410,073,344"
2021-10-26,301.4260,302.7730,299.1000,300.5630,1.9188,0.6425,"28,107,349","8,720,467,712"
2021-10-27,306.2720,316.0610,306.2720,313.2210,12.6580,4.2114,"52,588,690","16,969,447,680"
2021-10-28,314.3450,314.8690,311.4670,314.3650,1.1436,0.3651,"26,297,943","8,503,362,048"
2021-10-29,314.1520,321.7790,313.9290,321.4110,7.0462,2.2414,"34,765,982","11,437,430,784"
2021-11-01,321.1590,321.2850,316.3230,319.2300,-2.1806,-0.6784,"27,073,182","8,890,590,464"
2021-11-02,320.1410,323.1850,319.8410,322.8740,3.6443,1.1416,"26,487,109","8,806,978,048"
2021-11-03,323.6200,324.5900,320.4710,323.7180,0.8431,0.2611,"21,500,082","7,158,330,112"
2021-11-04,322.6420,326.1800,319.3660,326.0830,2.3651,0.7306,"23,992,202","8,035,166,464"
2021-11-05,328.0890,328.3600,324.1250,325.7140,-0.3685,-0.1130,"22,570,098","7,591,616,512"
2021-11-08,326.9160,327.2550,324.1440,326.6160,0.9015,0.2768,"20,897,001","7,024,908,032"
2021-11-09,326.7320,328.2920,324.2310,325.6080,-1.0081,-0.3087,"21,307,370","7,166,295,296"
2021-11-10,324.2700,324.3280,319.7630,320.6160,-4.9913,-1.5329,"25,500,938","8,457,650,944"
2021-11-11,321.0520,323.4950,320.3350,322.1960,1.5796,0.4927,"16,849,844","5,605,938,432"
2021-11-12,323.6400,326.8480,323.5140,326.3540,4.1581,1.2906,"23,831,049","8,010,504,704"
2021-11-15,327.1490,327.4780,323.7470,325.7240,-0.6300,-0.1930,"16,723,009","5,613,358,080"
2021-11-16,325.3460,330.1820,325.1810,329.0580,3.3340,1.0236,"20,886,832","7,081,800,960"
2021-11-17,329.1060,332.2620,328.1940,329.2810,0.2233,0.0679,"19,053,380","6,475,101,696"
2021-11-18,328.3690,332.5150,327.3390,331.3690,2.0876,0.6340,"22,463,533","7,652,376,832"
2021-11-19,332.6990,335.0880,332.2720,333.1560,1.7868,0.5392,"21,963,403","7,540,989,184"
2021-11-22,334.6220,339.5250,329.6990,329.9710,-3.1849,-0.9560,"31,031,113","10,677,697,024"
2021-11-23,327.2710,329.6020,323.8830,327.8830,-2.0874,-0.6326,"30,427,563","10,230,514,688"
2021-11-24,326.5240,328.3490,324.2220,328.1060,0.2231,0.0680,"21,661,307","7,287,597,824"
2021-11-26,324.6500,328.1260,318.6000,320.1150,-7.9912,-2.4356,"24,217,242","8,044,002,816"
2021-11-29,325.2230,329.1940,325.0280,326.8630,6.7482,2.1081,"28,563,481","9,626,660,608"
2021-11-30,325.5920,327.9800,319.4450,320.9990,-5.8645,-1.7942,"42,885,609","14,229,635,584"
2021-12-01,325.4070,329.4370,319.8340,320.5040,-0.4953,-0.1543,"33,401,146","11,169,653,248"
2021-12-02,320.7170,323.8150,318.2900,319.9310,-0.5727,-0.1787,"30,765,980","10,155,145,472"
2021-12-03,322.3580,323.0480,308.8030,313.6390,-6.2921,-1.9667,"41,779,279","13,477,592,832"
2021-12-06,314.5510,317.9500,309.9680,316.7260,3.0875,0.9844,"30,032,556","9,744,008,448"
2021-12-07,322.0180,326.0570,320.5230,325.2030,8.4769,2.6764,"31,021,936","10,366,504,192"
2021-12-08,325.5820,325.7660,321.2030,325.2520,0.0484,0.0149,"24,760,988","8,254,603,776"
2021-12-09,324.7080,326.7280,322.4840,323.4360,-1.8157,-0.5582,"22,214,158","7,417,122,304"
2021-12-10,325.2610,333.0490,325.0770,332.6020,9.1662,2.8340,"38,095,694","12,968,279,808"
2021-12-13,330.7960,333.8160,329.2430,329.5530,-3.0489,-0.9167,"28,899,431","9,849,027,328"
2021-12-14,323.5520,324.9310,314.7070,318.8140,-10.7391,-3.2587,"44,438,699","14,572,865,280"
2021-12-15,319.0760,325.4650,315.0860,324.9410,6.1270,1.9218,"35,381,122","11,696,375,552"
2021-12-16,325.9700,326.9900,313.6480,315.4740,-9.4673,-2.9135,"35,034,831","11,477,707,520"
2021-12-17,311.5700,315.4930,308.0460,314.4060,-1.0679,-0.3385,"47,983,713","15,468,632,576"
2021-12-20,310.7650,313.4350,308.3570,310.6290,-3.7774,-1.2014,"28,326,532","9,053,737,728"
2021-12-21,313.9110,318.2220,310.5220,317.7950,7.1660,2.3069,"24,740,597","8,037,419,776"
2021-12-22,318.7750,323.9310,316.2990,323.5330,5.7384,1.8057,"24,831,493","8,217,771,008"
2021-12-23,323.0960,326.6310,323.0770,324.9800,1.4468,0.4472,"19,617,848","6,570,532,608"
2021-12-27,325.7280,332.5440,325.6980,332.5150,7.5351,2.3186,"19,947,029","6,793,543,424"
2021-12-28,333.1940,333.8350,330.4460,331.3500,-1.1652,-0.3504,"15,661,467","5,351,255,808"
2021-12-29,331.3980,334.3110,329.8250,332.0290,0.6795,0.2051,"15,041,956","5,143,581,440"
2021-12-30,331.9900,333.1750,328.9900,329.4750,-2.5537,-0.7691,"15,994,471","5,452,577,024"
2021-12-31,328.6890,329.5150,326.1060,326.5630,-2.9129,-0.8841,"18,000,797","6,064,413,440"
2022-01-03,325.6210,328.1940,320.2120,325.0380,-1.5243,-0.4668,"28,918,013","9,634,896,384"
2022-01-04,325.1160,325.4750,316.6590,319.4650,-5.5735,-1.7147,"32,674,306","10,765,419,008"
2022-01-05,316.4060,316.6100,306.8130,307.2010,-12.2635,-3.8388,"40,054,327","12,819,830,528"
2022-01-06,304.0650,309.4540,302.4530,304.7740,-2.4274,-0.7902,"39,646,148","12,496,153,856"
2022-01-07,305.0360,307.3170,301.0940,304.9290,0.1553,0.0510,"32,720,018","10,267,072,768"
2022-01-10,300.5110,305.5890,295.8500,305.1520,0.2230,0.0731,"44,289,467","13,735,401,472"
2022-01-11,304.2880,307.4240,300.8990,305.8420,0.6896,0.2260,"29,386,774","9,233,614,848"
2022-01-12,310.3960,314.0270,307.8810,309.0360,3.1944,1.0445,"34,372,217","10,982,061,568"
2022-01-13,311.1730,311.5700,295.1800,295.9570,-13.0791,-4.2322,"45,365,979","14,046,508,800"
2022-01-14,295.4230,301.8020,294.9370,301.2000,5.2432,1.7716,"39,846,414","12,279,932,928"
2022-01-18,295.2480,300.8120,292.9860,293.8700,-7.3307,-2.4338,"42,434,112","12,931,380,736"
2022-01-19,297.4040,304.8030,293.9180,294.5300,0.6601,0.2246,"45,933,855","14,163,337,472"
2022-01-20,300.1030,302.6080,292.4030,292.8500,-1.6796,-0.5703,"35,380,675","10,871,606,272"
2022-01-21,293.9080,295.2870,287.0340,287.4420,-5.4084,-1.8468,"57,984,403","17,374,513,408"
2022-01-24,283.7230,288.4900,268.0410,287.7720,0.3301,0.1148,"86,035,393","24,834,547,456"
2022-01-25,283.0620,286.4320,276.8970,280.1200,-7.6516,-2.6589,"72,848,638","21,100,842,496"
2022-01-26,299.0550,299.5500,284.5290,288.1020,7.9819,2.8495,"90,428,853","27,159,997,952"
2022-01-27,293.8790,298.3840,289.2860,291.1410,3.0388,1.0548,"53,481,317","16,181,046,016"
2022-01-28,291.5200,299.5300,285.9070,299.3170,8.1757,2.8082,"49,743,698","15,071,501,056"
2022-01-31,299.9870,303.3170,297.4820,301.9580,2.6412,0.8824,"46,444,536","14,372,411,648"
2022-02-01,301.4040,301.6180,296.2770,299.8020,-2.1556,-0.7139,"40,950,396","12,586,927,104"
2022-02-02,300.6470,305.9780,299.9190,304.3660,4.5636,1.5222,"36,635,989","11,442,118,144"
2022-02-03,300.5110,302.2000,291.2570,292.5100,-11.8558,-3.8952,"43,729,972","13,356,721,408"
2022-02-04,291.5000,299.8410,291.2670,297.0640,4.5539,1.5568,"35,096,488","10,720,564,480"
2022-02-07,297.2870,298.9090,291.1990,292.2190,-4.8452,-1.6310,"28,533,286","8,651,809,024"
2022-02-08,292.5100,296.6950,291.2480,295.7240,3.5054,1.1996,"32,421,188","9,840,916,480"
2022-02-09,300.8800,302.8800,298.4720,302.1810,6.4569,2.1834,"31,284,671","9,686,102,016"
